"","months","neighbourhood_cleansed","price","number_of_reviews","review_count_change","city"
"339",2021-02-01,"Warringah",160.460352422907,10.8685756240822,213,"sydney"
"340",2021-02-01,"Waverley",153.568021416403,11.1182769530299,535,"sydney"
"341",2021-02-01,"Willoughby",124.05311778291,12.0254041570439,57,"sydney"
"342",2021-02-01,"Woollahra",155.441680960549,11.4785591766724,94,"sydney"
"343",2021-03-01,"Ashfield",104.504132231405,8.90495867768595,29,"sydney"
"344",2021-03-01,"Auburn",111.568783068783,16.542328042328,112,"sydney"
"345",2021-03-01,"Bankstown",91.8735177865613,11.4229249011858,51,"sydney"
"346",2021-03-01,"Blacktown",78.2142857142857,11.3796992481203,53,"sydney"
"347",2021-03-01,"Botany Bay",103.191850594228,13.7572156196944,77,"sydney"
"348",2021-03-01,"Burwood",91.6238532110092,10.0779816513761,45,"sydney"
"349",2021-03-01,"Camden",114.714285714286,17.8367346938776,11,"sydney"
"350",2021-03-01,"Campbelltown",110.742574257426,15.0594059405941,20,"sydney"
"351",2021-03-01,"Canada Bay",120.682451253482,10.5849582172702,47,"sydney"
"352",2021-03-01,"Canterbury",90.4135802469136,9.71913580246914,41,"sydney"
"353",2021-03-01,"City Of Kogarah",90.51,14.06,21,"sydney"
"354",2021-03-01,"Fairfield",83.3294117647059,21.4823529411765,43,"sydney"
"355",2021-03-01,"Holroyd",83.4838709677419,9.40860215053763,17,"sydney"
"356",2021-03-01,"Hornsby",108.089005235602,19.5680628272251,128,"sydney"
"357",2021-03-01,"Hunters Hill",157.052631578947,15.2631578947368,8,"sydney"
"358",2021-03-01,"Hurstville",91.2555555555556,10.5166666666667,30,"sydney"
"359",2021-03-01,"Ku-Ring-Gai",126.313588850174,13.9547038327526,44,"sydney"
"360",2021-03-01,"Lane Cove",113.3375,13.8666666666667,44,"sydney"
"361",2021-03-01,"Leichhardt",157.112328767123,19.6794520547945,140,"sydney"
"362",2021-03-01,"Liverpool",113.684210526316,14.0225563909774,38,"sydney"
"363",2021-03-01,"Manly",179.27358490566,13.4072327044025,233,"sydney"
"364",2021-03-01,"Marrickville",105.638554216867,14.660797034291,202,"sydney"
"365",2021-03-01,"Mosman",170.171875,18.471875,60,"sydney"
"366",2021-03-01,"North Sydney",142.404651162791,15.2967441860465,228,"sydney"
"367",2021-03-01,"Parramatta",100.514506769826,12.9226305609284,110,"sydney"
"368",2021-03-01,"Penrith",126.388157894737,26.1513157894737,81,"sydney"
"369",2021-03-01,"Pittwater",211.008291873964,35.0049751243781,409,"sydney"
"370",2021-03-01,"Randwick",128.837301587302,8.43217893217893,293,"sydney"
"371",2021-03-01,"Rockdale",97.5649509803922,13.2463235294118,90,"sydney"
"372",2021-03-01,"Ryde",96.1646447140381,10.9948006932409,118,"sydney"
"373",2021-03-01,"Strathfield",86.5029239766082,14.1637426900585,39,"sydney"
"374",2021-03-01,"Sutherland Shire",146.336363636364,29.3772727272727,227,"sydney"
"375",2021-03-01,"Sydney",136.018925357332,20.7116199047115,1751,"sydney"
"376",2021-03-01,"The Hills Shire",101.940520446097,17.7397769516729,69,"sydney"
"377",2021-03-01,"Warringah",159.732050333087,10.8630643967432,218,"sydney"
"378",2021-03-01,"Waverley",153.638015717092,11.0707269155206,496,"sydney"
"379",2021-03-01,"Willoughby",123.960648148148,12.2083333333333,59,"sydney"
"380",2021-03-01,"Woollahra",153.3856152513,11.6351819757366,134,"sydney"
"381",2021-04-01,"Ashfield",106.91393442623,10.3073770491803,58,"sydney"
"382",2021-04-01,"Auburn",116.814606741573,17.5084269662921,217,"sydney"
"383",2021-04-01,"Bankstown",87.9678714859438,11.4618473895582,97,"sydney"
"384",2021-04-01,"Blacktown",79.6679104477612,12.0111940298507,103,"sydney"
"385",2021-04-01,"Botany Bay",100.066666666667,13.1931623931624,143,"sydney"
"386",2021-04-01,"Burwood",95.4311111111111,9.77333333333333,83,"sydney"
"387",2021-04-01,"Camden",102.795918367347,18.7959183673469,41,"sydney"
"388",2021-04-01,"Campbelltown",114.156862745098,15.3823529411765,47,"sydney"
"389",2021-04-01,"Canada Bay",123.434659090909,10.5965909090909,125,"sydney"
"390",2021-04-01,"Canterbury",88.7836990595611,9.63636363636364,72,"sydney"
"391",2021-04-01,"City Of Kogarah",88.8594594594595,13.9405405405405,62,"sydney"
"392",2021-04-01,"Fairfield",88.6292134831461,21.1910112359551,85,"sydney"
"393",2021-04-01,"Holroyd",82.1923076923077,10.5,24,"sydney"
"394",2021-04-01,"Hornsby",111.429319371728,20.7539267015707,274,"sydney"
"395",2021-04-01,"Hunters Hill",149.634146341463,16.6585365853659,8,"sydney"
"396",2021-04-01,"Hurstville",95.7087912087912,10.5714285714286,47,"sydney"
"397",2021-04-01,"Ku-Ring-Gai",126.189090909091,14.0763636363636,98,"sydney"
"398",2021-04-01,"Lane Cove",115.780172413793,15.8620689655172,81,"sydney"
"399",2021-04-01,"Leichhardt",157.67816091954,20.6551724137931,270,"sydney"
"400",2021-04-01,"Liverpool",111.28813559322,15.4067796610169,66,"sydney"
"401",2021-04-01,"Manly",179.693535514765,13.5003990422985,565,"sydney"
"402",2021-04-01,"Marrickville",106.278504672897,15.2018691588785,370,"sydney"
"403",2021-04-01,"Mosman",170.127795527157,19.2108626198083,119,"sydney"
"404",2021-04-01,"North Sydney",143.902394106814,15.9576427255985,583,"sydney"
"405",2021-04-01,"Parramatta",104.029354207436,12.2759295499022,214,"sydney"
"406",2021-04-01,"Penrith",134.993670886076,26.5189873417722,209,"sydney"
"407",2021-04-01,"Pittwater",212.028813559322,36.2661016949153,789,"sydney"
"408",2021-04-01,"Randwick",127.732007233273,9.05895117540687,567,"sydney"
"409",2021-04-01,"Rockdale",98.3543209876543,13.2901234567901,273,"sydney"
"410",2021-04-01,"Ryde",96.485347985348,11.5531135531136,236,"sydney"
"411",2021-04-01,"Strathfield",88.1627906976744,14.1104651162791,85,"sydney"
"412",2021-04-01,"Sutherland Shire",149.676674364896,30.0392609699769,507,"sydney"
"413",2021-04-01,"Sydney",135.98379254457,20.937736358725,3630,"sydney"
"414",2021-04-01,"The Hills Shire",98.7976653696498,17.2101167315175,148,"sydney"
"415",2021-04-01,"Warringah",161.079305135952,11.2129909365559,393,"sydney"
"416",2021-04-01,"Waverley",152.596910812157,10.9262580966617,1009,"sydney"
"417",2021-04-01,"Willoughby",123.934272300469,11.6596244131455,119,"sydney"
"418",2021-04-01,"Woollahra",153.495860165593,11.8555657773689,318,"sydney"
