"","months","neighbourhood_cleansed","price","number_of_reviews","review_count_change","city"
"335",2021-04-01,"Huon Valley",172.592105263158,48.4144736842105,434,"Tasmania"
"336",2021-04-01,"Kentish",159.293233082707,62.3609022556391,416,"Tasmania"
"337",2021-04-01,"King Island",205.809523809524,22.2857142857143,21,"Tasmania"
"338",2021-04-01,"Kingborough",183.393103448276,64.8275862068966,916,"Tasmania"
"339",2021-04-01,"Latrobe",156.783333333333,31.0333333333333,117,"Tasmania"
"340",2021-04-01,"Launceston",154.90180878553,83.702842377261,1305,"Tasmania"
"341",2021-04-01,"Meander Valley",160.860215053763,54.4193548387097,359,"Tasmania"
"342",2021-04-01,"Northern Midlands",161.714285714286,49.3214285714286,209,"Tasmania"
"343",2021-04-01,"Sorell",158.333333333333,47.3854166666667,231,"Tasmania"
"344",2021-04-01,"Southern Midlands",150.5,58.65,71,"Tasmania"
"345",2021-04-01,"Tasman",176.264462809917,86.595041322314,494,"Tasmania"
"346",2021-04-01,"Waratah/Wynyard",159.89247311828,42.0322580645161,196,"Tasmania"
"347",2021-04-01,"West Coast",165.341666666667,64.2166666666667,422,"Tasmania"
"348",2021-04-01,"West Tamar",159.557971014493,57.6739130434783,347,"Tasmania"
