"","months","neighbourhood_cleansed","price","city","state"
"256",2021-01-01,"Maribyrnong",102.213785046729,"melbourne","Victoria"
"257",2021-01-01,"Maroondah",113.51724137931,"melbourne","Victoria"
"258",2021-01-01,"Melbourne",122.322400298174,"melbourne","Victoria"
"259",2021-01-01,"Melton",95.3370786516854,"melbourne","Victoria"
"260",2021-01-01,"Monash",94.8780889621087,"melbourne","Victoria"
"261",2021-01-01,"Moonee Valley",99.8996763754045,"melbourne","Victoria"
"262",2021-01-01,"Moreland",93.0522959183673,"melbourne","Victoria"
"263",2021-01-01,"Nillumbik",142.123287671233,"melbourne","Victoria"
"264",2021-01-01,"Port Phillip",124.730410447761,"melbourne","Victoria"
"265",2021-01-01,"Stonnington",118.513190436933,"melbourne","Victoria"
"266",2021-01-01,"Whitehorse",95.3805147058823,"melbourne","Victoria"
"267",2021-01-01,"Whittlesea",76.6978417266187,"melbourne","Victoria"
"268",2021-01-01,"Wyndham",100.64691943128,"melbourne","Victoria"
"269",2021-01-01,"Yarra",120.444484240688,"melbourne","Victoria"
"270",2021-01-01,"Yarra Ranges",183.253899480069,"melbourne","Victoria"
"271",2021-02-01,"Banyule",94.5364077669903,"melbourne","Victoria"
"272",2021-02-01,"Bayside",141.199248120301,"melbourne","Victoria"
"273",2021-02-01,"Boroondara",106.615758754864,"melbourne","Victoria"
"274",2021-02-01,"Brimbank",80.4848484848485,"melbourne","Victoria"
"275",2021-02-01,"Cardinia",144.856060606061,"melbourne","Victoria"
"276",2021-02-01,"Casey",94.4311377245509,"melbourne","Victoria"
"277",2021-02-01,"Darebin",94.4630630630631,"melbourne","Victoria"
"278",2021-02-01,"Frankston",123.453947368421,"melbourne","Victoria"
"279",2021-02-01,"Glen Eira",94.4032258064516,"melbourne","Victoria"
"280",2021-02-01,"Greater Dandenong",99.6570512820513,"melbourne","Victoria"
"281",2021-02-01,"Hobsons Bay",131.699481865285,"melbourne","Victoria"
"282",2021-02-01,"Hume",95.9329268292683,"melbourne","Victoria"
"283",2021-02-01,"Kingston",121.57264957265,"melbourne","Victoria"
"284",2021-02-01,"Knox",97.9527027027027,"melbourne","Victoria"
"285",2021-02-01,"Manningham",107.473895582329,"melbourne","Victoria"
"286",2021-02-01,"Maribyrnong",100.37380952381,"melbourne","Victoria"
"287",2021-02-01,"Maroondah",119.130952380952,"melbourne","Victoria"
"288",2021-02-01,"Melbourne",124.087454993367,"melbourne","Victoria"
"289",2021-02-01,"Melton",95.6395348837209,"melbourne","Victoria"
"290",2021-02-01,"Monash",94.6297520661157,"melbourne","Victoria"
"291",2021-02-01,"Moonee Valley",98.1144781144781,"melbourne","Victoria"
"292",2021-02-01,"Moreland",92.4915254237288,"melbourne","Victoria"
"293",2021-02-01,"Nillumbik",148.25974025974,"melbourne","Victoria"
"294",2021-02-01,"Port Phillip",125.504487482286,"melbourne","Victoria"
"295",2021-02-01,"Stonnington",118.642917015926,"melbourne","Victoria"
"296",2021-02-01,"Whitehorse",95.7602996254682,"melbourne","Victoria"
"297",2021-02-01,"Whittlesea",78.6888888888889,"melbourne","Victoria"
"298",2021-02-01,"Wyndham",100.851449275362,"melbourne","Victoria"
